year,level,samp,inc_var,inc_var_val,geo_var,geo_var_val,group_var,group_var_val,pctl10,pctl25,pctl50,pctl75,pctl90,pctl95,pctl98,pctl99,pctl99_9,pctl99_99,pctl99_999
2022,pik,all,in_w2_samp,totcomp,state,24,xreaXgend,NH NHOPI Male,16960,41680,77660,121500,171900,208100,,,,,
2022,pik,all,in_w2_samp,totcomp,state,24,xreaXgend,NH White Female,5888,21940,50410,87790,135800,172900,241000,,,,
2022,pik,all,in_w2_samp,totcomp,state,24,xreaXgend,NH White Male,8587,33310,69730,121300,183700,250000,393300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,16-24,1950,4784,11990,29040,48860,65000,84560,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,25-34,14030,32870,54990,85480,128300,165500,229400,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,35-44,17460,40680,70690,115600,192400,268700,401900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,45-54,19600,43120,75420,126800,222300,327400,524200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,55-64,14850,37480,67770,113900,192700,282300,461300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xaged,65+,2400,11220,34410,75440,140100,205600,340400,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,16-24 Female,1999,4790,11470,26930,45740,60260,79800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,16-24 Male,1902,4777,12640,31330,52110,69050,89490,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,25-34 Female,12800,30560,51730,78920,116300,149000,203800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,25-34 Male,15560,35410,58750,92580,139300,181000,254000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,35-44 Female,14140,34750,62420,99020,162500,224600,326000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,35-44 Male,23070,48010,79880,133100,220700,310000,474100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,45-54 Female,15750,35790,63860,102100,171000,244800,377800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,45-54 Male,26930,53360,89430,154600,273900,405900,661900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,55-64 Female,12300,31060,56820,92590,148300,202000,311700,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,55-64 Male,19410,46750,81110,139700,240400,358100,593200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,65+ Female,1818,9455,28270,60980,104600,145500,215000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXgend,65+ Male,3129,13480,41980,92460,174900,263600,442300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,16-24 Hispanic,2064,5714,14530,29060,43670,53790,69190,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,16-24 NH AIAN,1826,5239,12490,26840,45510,56060,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,16-24 NH Asian,1572,4018,11430,31570,58930,81720,110100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,16-24 NH Black,1801,4626,11540,25430,41820,52660,69550,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,16-24 NH White,2002,4738,11570,29550,50870,67740,86390,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 Hispanic,8391,22280,40530,60680,87840,111500,151000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 NH AIAN,7874,22700,43590,69320,103900,139200,186600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 NH Asian,19040,41560,70130,110900,166300,215600,294200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 NH Black,7760,22160,42090,64350,92620,116400,155300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 NH NHOPI,10910,31040,52890,81290,124500,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,25-34 NH White,17160,36700,59610,91090,135100,174000,240700,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 Hispanic,11110,27720,48100,75090,113500,154300,229100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 NH AIAN,10230,28030,55180,89140,146500,191100,312800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 NH Asian,25810,54660,100600,175100,271600,361300,507100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 NH Black,11390,30750,54450,86060,128400,166200,230300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 NH NHOPI,16700,40240,69640,118400,181500,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,35-44 NH White,19900,44800,75650,122100,200900,281200,425700,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 Hispanic,13390,30550,50400,77660,119700,169100,274600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 NH AIAN,12280,34290,61920,102000,168100,249700,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 NH Asian,21220,49200,102600,189100,309900,427500,641700,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 NH Black,15510,37100,61140,94150,140800,182700,257100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 NH NHOPI,17920,40590,71220,102900,180000,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,45-54 NH White,21470,46690,80220,133000,232500,345800,558600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,55-64 Hispanic,11680,27760,46280,70990,107700,149300,248900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,55-64 NH AIAN,8134,26850,52500,86950,137600,198600,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,55-64 NH Asian,14310,36360,70850,145300,246000,355800,544400,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,55-64 NH Black,13470,35230,58010,88550,130200,168300,233300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,55-64 NH White,15430,39300,71380,119400,200600,295700,484900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,65+ Hispanic,4482,14190,31460,53390,84750,119200,193600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,65+ NH AIAN,2855,11210,28640,53660,92170,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,65+ NH Asian,5058,17400,46600,96230,180400,259200,390600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,65+ NH Black,4124,15630,38830,66300,101700,133900,186900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xagedXrea,65+ NH White,2202,10670,33830,77140,144000,211600,351900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xall,All Sample Members,6416,23250,53770,94650,161900,231600,366900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xfb,Foreign Born,12740,32710,60890,109800,197300,282500,436100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xfb,Not Foreign Born,5877,21670,52560,92630,156100,222000,353300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xgend,Female,5857,20010,47350,82060,132600,183000,276200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xgend,Male,7174,27820,61920,110200,191500,279700,451400,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,Hispanic,5499,17030,37800,61540,94220,126300,190100,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,NH AIAN,5737,18850,44590,77530,126500,171400,273800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,NH Asian,8428,30090,69710,138600,233900,323300,474000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,NH Black,5525,18900,44380,73850,112500,147100,204000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,NH NHOPI,8319,26460,54780,90970,147000,201900,291300,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xrea,NH White,6668,25240,58160,100400,170200,244700,391200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,Hispanic Female,5300,15630,34580,55400,84250,111000,161800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,Hispanic Male,5756,19050,41900,68290,104100,141900,219200,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH AIAN Female,5182,17040,40640,70020,111200,147700,216800,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH AIAN Male,6421,21590,49060,85160,144200,199100,315400,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH Asian Female,7353,25550,60340,116500,197700,270500,390000,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH Asian Male,9961,36270,81740,162200,267900,372700,557600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH Black Female,5868,18890,43930,72500,109300,141800,191900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH Black Male,5133,18910,44880,75500,116000,152900,217900,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH NHOPI Female,8178,23470,47730,79760,122100,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH NHOPI Male,8518,30590,64080,102400,160500,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH White Female,5940,21110,50280,85490,137000,188300,285600,,,,
2022,pik,all,in_w2_samp,totcomp,state,25,xreaXgend,NH White Male,7685,31190,67690,118500,203400,299000,486700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,16-24,1737,4766,12240,26350,41260,52390,68590,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,25-34,7963,22180,40140,62030,89740,112300,147200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,35-44,11060,29190,51200,80600,123500,163400,238800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,45-54,14060,33320,57440,90990,143400,192700,292500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,55-64,8895,27130,50630,85180,137700,187100,291200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xaged,65+,687.7,5579,19560,50150,98430,144300,234700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,16-24 Female,1672,4455,11000,23150,36120,45150,59780,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,16-24 Male,1808,5134,13830,29920,46180,58130,74480,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,25-34 Female,6449,18700,35610,54670,78550,98640,129800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,25-34 Male,10040,26230,45150,68930,98560,122200,161200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,35-44 Female,8452,23570,43100,68620,101800,134500,192000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,35-44 Male,15320,36100,59800,92340,140800,187100,279000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,45-54 Female,11070,27460,47270,75540,111900,149200,215700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,45-54 Male,19490,41690,69140,108300,168700,231000,360800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,55-64 Female,7182,21220,40910,67370,101900,134900,192200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,55-64 Male,11710,35350,62920,103800,166800,233100,370200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,65+ Female,907.2,5405,16810,39400,71270,97930,142700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXgend,65+ Male,524.4,5783,23290,63070,124000,180700,301200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,16-24 Hispanic,1853,5226,13700,27270,40540,50020,63330,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,16-24 NH AIAN,1619,4400,11570,24460,36690,45810,59600,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,16-24 NH Asian,1208,3384,9339,22660,45290,65740,89400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,16-24 NH Black,1340,4011,10530,22170,34410,42010,53390,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,16-24 NH White,1880,4990,12720,27520,43080,54790,71060,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 Hispanic,7318,19830,36090,54120,77390,96830,123500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 NH AIAN,5204,16180,32550,49650,71040,86920,112400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 NH Asian,11680,29110,53530,85550,124000,156000,220000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 NH Black,3794,12250,28050,44590,64850,79990,102800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 NH NHOPI,5287,18740,36710,56630,87110,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,25-34 NH White,10290,25990,43820,66400,94710,117900,154300,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 Hispanic,9523,25650,44730,68660,102500,134600,189300,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 NH AIAN,6830,20650,38730,60870,89880,114200,154700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 NH Asian,17500,41190,78800,130800,193600,263300,406500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 NH Black,6172,19330,37920,59540,86590,108800,144700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 NH NHOPI,11420,31220,55620,86020,122300,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,35-44 NH White,12760,31690,54310,84200,128400,170300,249500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 Hispanic,12520,29730,48940,76070,116600,155000,224400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 NH AIAN,8309,25010,44080,70580,103100,135200,184400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 NH Asian,19830,43960,90590,149600,225300,310400,479600,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 NH Black,8528,25660,44730,71030,103000,130600,173800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 NH NHOPI,16430,35100,57420,86750,130000,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,45-54 NH White,15530,35120,60310,93970,148000,199900,304900,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 Hispanic,8889,25650,44160,70150,110200,149900,226000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 NH AIAN,6326,20570,39660,62980,95880,124700,176800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 NH Asian,15540,36550,76800,141500,215400,298500,471000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 NH Black,6059,21440,42130,68270,100600,128000,169000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 NH NHOPI,9799,28940,51810,79890,112200,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,55-64 NH White,9314,27910,52050,87280,141000,193000,301900,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,65+ Hispanic,1174,7556,21920,46110,84870,124600,193700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,65+ NH AIAN,942.3,5381,18120,39700,69400,97020,136700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,65+ NH Asian,4709,16440,42530,104800,183000,266800,410900,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,65+ NH Black,766.8,6455,20120,44060,80920,108200,152000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xagedXrea,65+ NH White,650,5266,19070,50520,99470,146800,241700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xall,All Sample Members,4661,16570,39770,69790,110800,150200,222400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xfb,Foreign Born,8246,23460,50180,97400,161400,221000,340800,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xfb,Not Foreign Born,4514,16210,39270,68620,107500,145100,213500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xgend,Female,4101,13810,33870,58220,89540,118100,166700,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xgend,Male,5400,20580,47260,81120,130100,176100,268100,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,Hispanic,4269,14120,33370,55560,85880,114100,161000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,NH AIAN,3778,13220,32220,53590,82240,105100,146200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,NH Asian,6192,22970,57460,115900,179200,245500,377500,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,NH Black,3224,11420,30250,51910,80730,103400,139300,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,NH NHOPI,6678,22600,45120,75870,110700,147900,207400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xrea,NH White,5121,18330,42570,73570,116000,157100,235000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,Hispanic Female,3699,11780,28830,47160,72770,94640,133400,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,Hispanic Male,5088,17270,38740,63590,97800,129900,184900,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH AIAN Female,3408,11390,28470,46740,72000,92060,123100,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH AIAN Male,4279,16030,36470,60520,91470,119000,163900,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH Asian Female,4996,16990,45360,90270,145300,192700,284200,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH Asian Male,8285,31000,73540,137000,209200,290300,463600,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH Black Female,3478,11550,29640,49940,76900,96930,129600,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH Black Male,2933,11240,31060,54430,85610,110600,149300,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH NHOPI Female,5079,16890,36920,64600,95270,123000,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH NHOPI Male,8291,30000,54970,85740,125500,167600,,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH White Female,4333,14720,35330,60520,91960,121300,172000,,,,
2022,pik,all,in_w2_samp,totcomp,state,26,xreaXgend,NH White Male,6204,23780,51290,85740,136200,185000,284700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,16-24,2099,5351,12870,28690,45490,57070,72100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,25-34,12590,30220,48470,70030,97960,122600,161700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,35-44,16160,37940,60730,91490,142200,191500,287400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,45-54,18410,40120,65020,100600,163000,230500,363900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,55-64,11560,32020,55900,88700,143300,201500,323400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xaged,65+,1370,6293,20930,50920,92720,136200,224500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,16-24 Female,2059,5118,11900,25830,41090,50940,66180,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,16-24 Male,2141,5624,14030,31840,49800,61880,76580,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,25-34 Female,10930,27270,44660,64030,88930,111300,145000,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,25-34 Male,14600,33510,52650,75620,105700,132200,176100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,35-44 Female,12990,32250,53460,81000,123400,164300,238900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,35-44 Male,21420,44460,68020,101900,158400,216500,330400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,45-54 Female,14920,33990,55770,86010,132900,181400,277700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,45-54 Male,24510,48190,74740,116400,191000,275000,447400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,55-64 Female,9618,26330,47750,75130,113800,152600,224600,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,55-64 Male,14490,39720,65250,103800,171800,250300,411700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,65+ Female,1121,5437,18000,42730,73610,99970,145000,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXgend,65+ Male,1624,7270,24450,59630,112800,169600,291200,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,16-24 Hispanic,2320,6286,15050,29770,43720,52540,64920,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,16-24 NH AIAN,1318,3905,11070,24290,38120,46150,57530,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,16-24 NH Asian,2055,5464,13480,29700,44730,56110,71970,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,16-24 NH Black,1604,4533,11710,24540,38740,48160,61940,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,16-24 NH White,2209,5437,12880,29420,47080,59290,73990,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 Hispanic,9513,24110,40900,58040,79010,97260,128300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 NH AIAN,3565,13320,30790,48130,68130,84670,108500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 NH Asian,16040,32700,47800,65810,92020,117100,155700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 NH Black,4740,14920,32570,51360,73340,91500,121100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 NH NHOPI,7984,19210,35820,54620,77650,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,25-34 NH White,15230,33300,51320,73440,102300,127800,168500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 Hispanic,12220,30880,50480,73970,108200,146100,215900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 NH AIAN,4702,18090,38960,60370,86920,111000,154100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 NH Asian,23060,42130,61990,95160,152500,204600,322100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 NH Black,7092,20680,41410,65190,97250,126700,175300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 NH NHOPI,12510,30540,52070,81730,125800,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,35-44 NH White,18310,40420,63600,95120,147100,198900,297300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 Hispanic,15250,33610,51370,75740,116500,165100,277700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 NH AIAN,7306,24010,45000,68760,101200,128700,181400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 NH Asian,22250,41960,66930,117000,190800,272500,444300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 NH Black,10260,27440,48160,73680,110700,143800,202700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 NH NHOPI,16170,33760,57280,84910,127600,,,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,45-54 NH White,19730,41990,67600,103600,167600,237600,374200,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,55-64 Hispanic,12160,30140,47240,69930,107900,149900,242000,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,55-64 NH AIAN,6456,21620,42020,64330,92160,116000,165200,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,55-64 NH Asian,16680,35890,56620,95810,164800,241500,426500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,55-64 NH Black,8647,25400,46650,70140,103800,134200,191500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,55-64 NH White,11680,32480,56890,90170,145700,205200,328600,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,65+ Hispanic,3078,11320,28210,48130,77380,105700,172700,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,65+ NH AIAN,2304,10610,26200,49370,74790,100200,138100,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,65+ NH Asian,4400,15680,37160,64820,118900,175400,303400,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,65+ NH Black,3585,12420,29500,52280,82580,108200,153900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xagedXrea,65+ NH White,1289,5999,20100,50570,93050,137400,227300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xall,All Sample Members,5798,20330,46860,76800,121000,166400,256500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xfb,Foreign Born,9422,26000,48730,79360,132600,184500,292900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xfb,Not Foreign Born,5589,19830,46680,76600,120000,164900,253500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xgend,Female,5207,17470,41270,67480,102400,137800,200200,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xgend,Male,6542,24370,53270,86080,138500,193500,307300,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,Hispanic,5053,15420,36140,57290,84830,112400,167500,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,NH AIAN,2898,11340,30850,52170,78100,99840,138200,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,NH Asian,7999,25340,48420,77290,131900,182000,287600,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,NH Black,3753,12590,32310,55530,84740,111000,153600,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,NH NHOPI,7233,21320,42990,69680,104900,135100,193000,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xrea,NH White,6170,22190,49520,80240,126200,173800,268800,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xreaXgend,Hispanic Female,4630,13620,32150,50760,75410,97480,141000,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xreaXgend,Hispanic Male,5609,17900,40720,63480,93180,126000,193900,,,,
2022,pik,all,in_w2_samp,totcomp,state,27,xreaXgend,NH AIAN Female,2784,10790,28880,49170,72730,91860,124400,,,,
